SKU_ID,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,stock_negativo,Costo_Unitario_Limpio,Lead_Time_Limpio
PROD-3285,,754.0,1197.4,288,,bod-ext-99,2024-05-21,False,1197.4,5.0
PROD-1893,monitores,964.0,1466.01,204,,zona_franca,2024-05-22,False,1466.01,5.0
PROD-2786,accesorios,623.0,503.61,260,3.0,norte,2024-05-22,False,503.61,3.0
PROD-1094,laptop,261.0,1352.66,207,,zona_franca,2024-05-22,False,1352.66,5.0
PROD-1562,smart-phone,708.0,224.65,105,,bod-ext-99,2024-05-22,False,224.65,5.0
PROD-3410,smartphones,1645.0,1125.89,149,10.0,bod-ext-99,2024-05-23,False,1125.89,10.0
PROD-1826,smartphones,547.0,733.89,267,,norte,2024-05-24,False,733.89,5.0
PROD-3113,laptops,1719.0,1448.31,240,3.0,sur,2024-05-24,False,1448.31,3.0
PROD-1953,accesorios,1903.0,1140.15,281,,norte,2024-05-24,False,1140.15,5.0
PROD-1037,laptops,663.0,1406.45,152,10.0,sur,2024-05-25,False,1406.45,10.0
PROD-2416,laptops,1214.0,887.54,227,,occidente,2024-05-25,False,887.54,5.0
PROD-2673,laptops,501.0,1287.31,298,,norte,2024-05-25,False,1287.31,5.0
PROD-2677,smartphones,823.0,838.49,254,,norte,2024-05-25,False,838.49,5.0
PROD-2115,smart-phone,1522.0,229.58,144,,bod-ext-99,2024-05-26,False,229.58,5.0
PROD-3257,laptop,889.0,78.49,188,,sur,2024-05-26,False,78.49,5.0
PROD-1269,smartphones,-39.0,385.64,287,5.0,occidente,2024-05-26,True,385.64,5.0
PROD-3472,smart-phone,1540.0,1098.83,117,,occidente,2024-05-26,False,1098.83,5.0
PROD-2521,laptops,1709.0,1212.67,262,10.0,sur,2024-05-27,False,1212.67,10.0
PROD-2351,,1522.0,944.93,193,,bod-ext-99,2024-05-27,False,944.93,5.0
PROD-1966,monitores,1552.0,1090.32,212,10.0,sur,2024-05-28,False,1090.32,10.0
PROD-1481,laptop,-8.0,398.43,192,5.0,occidente,2024-05-28,True,398.43,5.0
PROD-1744,smartphones,786.0,1206.4,219,5.0,occidente,2024-05-28,False,1206.4,5.0
PROD-1054,smart-phone,1845.0,887.94,267,,zona_franca,2024-05-28,False,887.94,5.0
PROD-3255,accesorios,1695.0,646.13,163,5.0,zona_franca,2024-05-28,False,646.13,5.0
PROD-1145,smart-phone,787.0,602.44,225,3.0,sur,2024-05-28,False,602.44,3.0
PROD-1197,accesorios,166.0,1439.27,109,3.0,bod-ext-99,2024-05-29,False,1439.27,3.0
PROD-1449,laptop,1378.0,910.52,166,5.0,sur,2024-05-29,False,910.52,5.0
PROD-3244,accesorios,1634.0,1344.08,211,,occidente,2024-05-29,False,1344.08,5.0
PROD-2883,monitores,1958.0,1262.75,180,,sur,2024-05-30,False,1262.75,5.0
PROD-1328,,1606.0,330.48,118,10.0,zona_franca,2024-05-31,False,330.48,10.0
PROD-1275,accesorios,,882.23,239,,bod-ext-99,2024-06-01,False,882.23,5.0
PROD-1797,smart-phone,1669.0,852.53,193,,occidente,2024-06-01,False,852.53,5.0
PROD-2007,monitores,1348.0,548.93,193,,norte,2024-06-01,False,548.93,5.0
PROD-2990,accesorios,594.0,98.46,230,,norte,2024-06-02,False,98.46,5.0
PROD-1802,laptops,639.0,564.51,125,10.0,bod-ext-99,2024-06-02,False,564.51,10.0
PROD-2794,,339.0,490.94,179,10.0,zona_franca,2024-06-02,False,490.94,10.0
PROD-2746,accesorios,1164.0,178.44,155,,norte,2024-06-02,False,178.44,5.0
PROD-3036,tablets,587.0,663.27,151,3.0,sur,2024-06-03,False,663.27,3.0
PROD-3022,tablets,1597.0,200.04,150,,norte,2024-06-03,False,200.04,5.0
PROD-3474,,92.0,1262.31,181,,norte,2024-06-03,False,1262.31,5.0
PROD-2789,laptop,1873.0,64.25,247,,norte,2024-06-03,False,64.25,5.0
PROD-3174,laptops,924.0,900.57,185,10.0,bod-ext-99,2024-06-04,False,900.57,10.0
PROD-3288,monitores,1560.0,1282.69,153,10.0,norte,2024-06-04,False,1282.69,10.0
PROD-2156,tablets,54.0,1432.77,209,,zona_franca,2024-06-04,False,1432.77,5.0
PROD-2205,laptop,-44.0,508.35,251,3.0,norte,2024-06-04,True,508.35,3.0
PROD-2626,laptops,1701.0,941.85,208,,norte,2024-06-05,False,941.85,5.0
PROD-3480,laptops,1798.0,758.98,112,,norte,2024-06-05,False,758.98,5.0
PROD-2997,laptops,1102.0,1376.51,140,,norte,2024-06-05,False,1376.51,5.0
PROD-2120,tablets,132.0,839.71,268,,zona_franca,2024-06-06,False,839.71,5.0
PROD-1730,smartphones,1091.0,759.98,187,,zona_franca,2024-06-06,False,759.98,5.0
PROD-2800,smart-phone,,1481.68,225,,norte,2024-06-06,False,1481.68,5.0
PROD-1815,monitores,1703.0,918.98,236,,zona_franca,2024-06-06,False,918.98,5.0
PROD-2457,accesorios,1625.0,893.5,119,,occidente,2024-06-06,False,893.5,5.0
PROD-1892,laptops,-11.0,354.05,124,3.0,occidente,2024-06-07,True,354.05,3.0
PROD-2702,smart-phone,774.0,1452.1,169,,occidente,2024-06-07,False,1452.1,5.0
PROD-2103,laptops,504.0,764.79,292,3.0,occidente,2024-06-08,False,764.79,3.0
PROD-2801,monitores,840.0,376.48,188,,zona_franca,2024-06-08,False,376.48,5.0
PROD-1148,laptops,1202.0,607.69,141,3.0,norte,2024-06-08,False,607.69,3.0
PROD-1115,accesorios,557.0,479.72,200,,occidente,2024-06-08,False,479.72,5.0
PROD-1137,laptops,1475.0,1218.29,246,3.0,occidente,2024-06-09,False,1218.29,3.0
PROD-3395,accesorios,798.0,698.59,159,5.0,norte,2024-06-09,False,698.59,5.0
PROD-3148,laptop,1730.0,676.5,283,10.0,bod-ext-99,2024-06-09,False,676.5,10.0
PROD-2009,,1481.0,688.96,131,,norte,2024-06-09,False,688.96,5.0
PROD-1250,laptop,,842.36,154,,zona_franca,2024-06-10,False,842.36,5.0
PROD-1761,tablets,1906.0,312.29,123,10.0,occidente,2024-06-10,False,312.29,10.0
PROD-1441,,543.0,1035.47,274,10.0,zona_franca,2024-06-10,False,1035.47,10.0
PROD-2035,tablets,728.0,550.27,156,,bod-ext-99,2024-06-11,False,550.27,5.0
PROD-2144,accesorios,1297.0,779.85,244,,norte,2024-06-11,False,779.85,5.0
PROD-2288,accesorios,1795.0,1075.55,164,10.0,bod-ext-99,2024-06-11,False,1075.55,10.0
PROD-2138,accesorios,123.0,620.31,118,5.0,norte,2024-06-12,False,620.31,5.0
PROD-1795,smart-phone,1786.0,284.11,274,,occidente,2024-06-12,False,284.11,5.0
PROD-1255,smartphones,660.0,1148.06,176,5.0,zona_franca,2024-06-12,False,1148.06,5.0
PROD-1684,laptops,1105.0,317.47,265,10.0,norte,2024-06-12,False,317.47,10.0
PROD-1671,laptop,986.0,369.71,178,,zona_franca,2024-06-13,False,369.71,5.0
PROD-1845,monitores,293.0,439.76,264,,bod-ext-99,2024-06-13,False,439.76,5.0
PROD-2999,laptops,695.0,259.15,137,,bod-ext-99,2024-06-13,False,259.15,5.0
PROD-2549,,1797.0,781.72,172,,norte,2024-06-13,False,781.72,5.0
PROD-1944,monitores,287.0,790.33,204,,norte,2024-06-14,False,790.33,5.0
PROD-1420,tablets,1636.0,1012.55,257,,norte,2024-06-15,False,1012.55,5.0
PROD-1820,smart-phone,333.0,464.16,228,,occidente,2024-06-15,False,464.16,5.0
PROD-2904,smart-phone,791.0,979.57,234,5.0,occidente,2024-06-15,False,979.57,5.0
PROD-3227,laptops,464.0,1080.11,181,5.0,sur,2024-06-16,False,1080.11,5.0
PROD-1352,laptops,390.0,1201.04,245,3.0,sur,2024-06-16,False,1201.04,3.0
PROD-1156,smart-phone,579.0,97.36,153,,sur,2024-06-17,False,97.36,5.0
PROD-1987,accesorios,789.0,1101.79,244,3.0,sur,2024-06-17,False,1101.79,3.0
PROD-2630,smart-phone,1576.0,706.6,268,10.0,zona_franca,2024-06-17,False,706.6,10.0
PROD-1324,laptop,1756.0,132.19,213,5.0,zona_franca,2024-06-17,False,132.19,5.0
PROD-2375,monitores,,1402.66,204,10.0,sur,2024-06-17,False,1402.66,10.0
PROD-3370,accesorios,726.0,764.82,142,,occidente,2024-06-18,False,764.82,5.0
PROD-2719,laptops,1938.0,554.68,163,10.0,sur,2024-06-18,False,554.68,10.0
PROD-1735,smartphones,609.0,192.72,253,,norte,2024-06-18,False,192.72,5.0
PROD-1869,laptop,961.0,714.85,275,3.0,norte,2024-06-19,False,714.85,3.0
PROD-2832,accesorios,1499.0,1163.26,174,3.0,norte,2024-06-19,False,1163.26,3.0
PROD-2979,tablets,84.0,946.51,188,,bod-ext-99,2024-06-19,False,946.51,5.0
PROD-3462,smart-phone,671.0,756.69,175,3.0,bod-ext-99,2024-06-20,False,756.69,3.0
PROD-1311,smart-phone,-15.0,534.88,132,,occidente,2024-06-20,True,534.88,5.0
PROD-2324,monitores,65.0,674.0,199,5.0,bod-ext-99,2024-06-20,False,674.0,5.0
PROD-2482,laptop,1955.0,239.01,290,3.0,norte,2024-06-20,False,239.01,3.0
PROD-1513,laptop,1458.0,692.4,156,,norte,2024-06-21,False,692.4,5.0
PROD-1196,tablets,75.0,1110.66,296,,sur,2024-06-21,False,1110.66,5.0
PROD-1002,monitores,1209.0,611.62,214,5.0,sur,2024-06-21,False,611.62,5.0
PROD-2419,laptops,1061.0,507.52,189,3.0,bod-ext-99,2024-06-22,False,507.52,3.0
PROD-2206,monitores,1541.0,130.82,257,,sur,2024-06-22,False,130.82,5.0
PROD-2449,accesorios,1758.0,1447.34,137,,norte,2024-06-22,False,1447.34,5.0
PROD-3450,smartphones,,198.38,278,,occidente,2024-06-22,False,198.38,5.0
PROD-2057,smart-phone,1846.0,101.61,278,,bod-ext-99,2024-06-23,False,101.61,5.0
PROD-1653,monitores,-28.0,605.66,223,3.0,zona_franca,2024-06-24,True,605.66,3.0
PROD-2346,smartphones,491.0,822.08,208,10.0,sur,2024-06-24,False,822.08,10.0
PROD-2559,smartphones,1367.0,1090.03,112,,bod-ext-99,2024-06-24,False,1090.03,5.0
PROD-2536,laptops,593.0,737.75,246,10.0,norte,2024-06-25,False,737.75,10.0
PROD-1718,,1323.0,569.3,191,,norte,2024-06-25,False,569.3,5.0
PROD-3105,,1845.0,434.5,236,,zona_franca,2024-06-26,False,434.5,5.0
PROD-3300,laptops,,70.32,148,5.0,occidente,2024-06-26,False,70.32,5.0
PROD-2274,smart-phone,1084.0,1136.59,114,,norte,2024-06-26,False,1136.59,5.0
PROD-2967,,1161.0,348.53,122,,norte,2024-06-27,False,348.53,5.0
PROD-3107,smartphones,634.0,1449.9,278,3.0,sur,2024-06-27,False,1449.9,3.0
PROD-2385,accesorios,1540.0,851.58,113,10.0,bod-ext-99,2024-06-27,False,851.58,10.0
PROD-2623,accesorios,86.0,1336.77,279,,norte,2024-06-27,False,1336.77,5.0
PROD-2942,laptop,1476.0,546.47,151,5.0,bod-ext-99,2024-06-27,False,546.47,5.0
PROD-2342,smart-phone,1259.0,126.6,204,5.0,occidente,2024-06-27,False,126.6,5.0
PROD-3085,monitores,1353.0,968.11,138,,zona_franca,2024-06-28,False,968.11,5.0
PROD-1479,accesorios,339.0,930.35,234,10.0,sur,2024-06-28,False,930.35,10.0
PROD-1538,monitores,652.0,1224.39,125,,sur,2024-06-28,False,1224.39,5.0
PROD-2388,smart-phone,1643.0,173.83,285,3.0,zona_franca,2024-06-29,False,173.83,3.0
PROD-3282,,1067.0,176.75,166,,sur,2024-06-29,False,176.75,5.0
PROD-3123,laptops,847.0,963.04,260,5.0,norte,2024-06-29,False,963.04,5.0
PROD-1557,laptop,521.0,1146.57,298,5.0,sur,2024-06-29,False,1146.57,5.0
PROD-1650,smart-phone,,129.12,220,,bod-ext-99,2024-06-30,False,129.12,5.0
PROD-3191,laptops,639.0,1307.17,279,,sur,2024-06-30,False,1307.17,5.0
PROD-2732,smart-phone,259.0,507.67,124,,norte,2024-06-30,False,507.67,5.0
PROD-2736,monitores,392.0,498.73,200,10.0,norte,2024-06-30,False,498.73,10.0
PROD-1113,laptop,905.0,300.16,121,,zona_franca,2024-06-30,False,300.16,5.0
PROD-1185,monitores,1008.0,623.13,274,,occidente,2024-06-30,False,623.13,5.0
PROD-2204,monitores,628.0,1050.57,244,10.0,zona_franca,2024-06-30,False,1050.57,10.0
PROD-1452,laptop,1761.0,519.12,163,5.0,occidente,2024-07-01,False,519.12,5.0
PROD-3091,accesorios,1337.0,958.79,115,10.0,norte,2024-07-01,False,958.79,10.0
PROD-2360,laptop,751.0,923.58,225,,norte,2024-07-01,False,923.58,5.0
PROD-1436,,193.0,811.93,110,3.0,bod-ext-99,2024-07-02,False,811.93,3.0
PROD-2583,,1066.0,1293.89,166,,norte,2024-07-02,False,1293.89,5.0
PROD-2612,,879.0,928.55,237,,zona_franca,2024-07-02,False,928.55,5.0
PROD-2838,,518.0,714.63,211,,sur,2024-07-03,False,714.63,5.0
PROD-1364,smart-phone,1140.0,342.22,195,5.0,bod-ext-99,2024-07-03,False,342.22,5.0
PROD-2363,laptop,1964.0,534.94,188,10.0,bod-ext-99,2024-07-03,False,534.94,10.0
PROD-1062,monitores,665.0,646.24,211,10.0,occidente,2024-07-04,False,646.24,10.0
PROD-2542,accesorios,1097.0,1332.3,200,,zona_franca,2024-07-04,False,1332.3,5.0
PROD-3495,,832.0,910.57,161,,bod-ext-99,2024-07-04,False,910.57,5.0
PROD-3380,laptop,1476.0,1201.23,104,10.0,norte,2024-07-04,False,1201.23,10.0
PROD-2727,laptops,155.0,1117.89,240,,occidente,2024-07-04,False,1117.89,5.0
PROD-1004,smartphones,1713.0,77.78,105,5.0,sur,2024-07-04,False,77.78,5.0
PROD-1431,laptop,211.0,1380.04,158,,occidente,2024-07-05,False,1380.04,5.0
PROD-3428,monitores,1150.0,840.0,107,3.0,zona_franca,2024-07-05,False,840.0,3.0
PROD-3122,smart-phone,1857.0,1473.01,249,3.0,bod-ext-99,2024-07-05,False,1473.01,3.0
PROD-3314,smartphones,834.0,266.6,216,,norte,2024-07-06,False,266.6,5.0
PROD-2465,laptop,1328.0,499.05,138,,bod-ext-99,2024-07-06,False,499.05,5.0
PROD-1918,accesorios,879.0,586.84,147,,sur,2024-07-06,False,586.84,5.0
PROD-1970,,1779.0,294.0,238,,bod-ext-99,2024-07-06,False,294.0,5.0
PROD-2328,laptop,1296.0,971.22,150,10.0,norte,2024-07-07,False,971.22,10.0
PROD-1161,laptops,811.0,1458.17,282,,bod-ext-99,2024-07-07,False,1458.17,5.0
PROD-2210,laptops,1961.0,166.84,146,3.0,bod-ext-99,2024-07-07,False,166.84,3.0
PROD-2175,smart-phone,,956.88,103,,zona_franca,2024-07-08,False,956.88,5.0
PROD-2475,,,944.1,175,,sur,2024-07-08,False,944.1,5.0
PROD-3324,smartphones,1775.0,417.14,172,,norte,2024-07-08,False,417.14,5.0
PROD-3322,tablets,1919.0,155.7,180,,occidente,2024-07-08,False,155.7,5.0
PROD-3296,laptops,891.0,74.61,160,10.0,norte,2024-07-09,False,74.61,10.0
PROD-3158,tablets,599.0,74.17,209,3.0,norte,2024-07-09,False,74.17,3.0
PROD-3121,accesorios,1480.0,546.23,146,,bod-ext-99,2024-07-10,False,546.23,5.0
PROD-1410,smartphones,235.0,724.74,234,,sur,2024-07-10,False,724.74,5.0
PROD-2652,tablets,103.0,877.74,117,3.0,bod-ext-99,2024-07-10,False,877.74,3.0
PROD-2067,smart-phone,1428.0,1029.6,253,,zona_franca,2024-07-11,False,1029.6,5.0
PROD-1089,tablets,644.0,1005.06,147,,norte,2024-07-11,False,1005.06,5.0
PROD-3167,smart-phone,188.0,1284.79,110,,norte,2024-07-11,False,1284.79,5.0
PROD-2013,smartphones,883.0,250.64,171,10.0,norte,2024-07-11,False,250.64,10.0
PROD-1225,tablets,,106.94,155,3.0,zona_franca,2024-07-11,False,106.94,3.0
PROD-3108,smart-phone,31.0,1377.93,115,,sur,2024-07-11,False,1377.93,5.0
PROD-2376,accesorios,111.0,1387.84,246,,zona_franca,2024-07-11,False,1387.84,5.0
PROD-2411,tablets,303.0,1273.79,216,10.0,norte,2024-07-13,False,1273.79,10.0
PROD-3433,smart-phone,257.0,434.32,236,3.0,bod-ext-99,2024-07-13,False,434.32,3.0
PROD-2472,laptops,841.0,1146.85,151,5.0,bod-ext-99,2024-07-13,False,1146.85,5.0
PROD-1007,monitores,966.0,1174.1,187,,norte,2024-07-13,False,1174.1,5.0
PROD-2845,smart-phone,1385.0,840.87,231,,norte,2024-07-13,False,840.87,5.0
PROD-2423,smart-phone,838.0,1161.56,259,3.0,norte,2024-07-14,False,1161.56,3.0
PROD-1812,laptops,1286.0,243.11,298,5.0,sur,2024-07-14,False,243.11,5.0
PROD-1591,,870.0,632.12,248,3.0,zona_franca,2024-07-14,False,632.12,3.0
PROD-2422,smartphones,1910.0,194.27,291,,norte,2024-07-14,False,194.27,5.0
PROD-2846,,1291.0,243.45,179,,norte,2024-07-14,False,243.45,5.0
PROD-1239,,637.0,1485.98,234,,occidente,2024-07-15,False,1485.98,5.0
PROD-2919,laptops,318.0,107.71,149,,bod-ext-99,2024-07-15,False,107.71,5.0
PROD-1527,tablets,1396.0,839.3,271,3.0,norte,2024-07-15,False,839.3,3.0
PROD-2332,smart-phone,1087.0,517.0,154,10.0,bod-ext-99,2024-07-15,False,517.0,10.0
PROD-2125,,,294.77,113,10.0,norte,2024-07-16,False,294.77,10.0
PROD-2307,,1560.0,545.38,172,,zona_franca,2024-07-16,False,545.38,5.0
PROD-2952,smartphones,1861.0,1268.5,168,,zona_franca,2024-07-16,False,1268.5,5.0
PROD-1354,,719.0,887.82,221,,bod-ext-99,2024-07-16,False,887.82,5.0
PROD-2151,monitores,1057.0,597.18,238,,bod-ext-99,2024-07-16,False,597.18,5.0
PROD-2851,laptops,374.0,261.0,221,3.0,sur,2024-07-16,False,261.0,3.0
PROD-1231,accesorios,1627.0,1106.14,176,,norte,2024-07-16,False,1106.14,5.0
PROD-3267,,355.0,1195.62,149,,bod-ext-99,2024-07-17,False,1195.62,5.0
PROD-3281,smartphones,39.0,1366.25,241,,bod-ext-99,2024-07-17,False,1366.25,5.0
PROD-1229,monitores,1260.0,1450.33,111,3.0,norte,2024-07-17,False,1450.33,3.0
PROD-1745,tablets,1478.0,1032.44,100,,sur,2024-07-18,False,1032.44,5.0
PROD-2710,monitores,1488.0,589.46,190,,norte,2024-07-18,False,589.46,5.0
PROD-3132,laptop,1109.0,892.11,124,10.0,occidente,2024-07-18,False,892.11,10.0
PROD-1337,smartphones,864.0,1024.96,189,5.0,norte,2024-07-19,False,1024.96,5.0
PROD-1732,laptops,110.0,84.81,203,10.0,zona_franca,2024-07-19,False,84.81,10.0
PROD-2476,smart-phone,346.0,108.48,167,3.0,bod-ext-99,2024-07-19,False,108.48,3.0
PROD-2081,monitores,211.0,1293.42,243,,norte,2024-07-20,False,1293.42,5.0
PROD-1251,laptops,1317.0,654.93,205,,bod-ext-99,2024-07-20,False,654.93,5.0
PROD-2701,laptop,630.0,696.0,238,3.0,zona_franca,2024-07-20,False,696.0,3.0
PROD-2153,tablets,281.0,107.73,134,,zona_franca,2024-07-20,False,107.73,5.0
PROD-2415,accesorios,940.0,701.16,167,,sur,2024-07-21,False,701.16,5.0
PROD-3083,laptop,1738.0,438.6,228,3.0,zona_franca,2024-07-21,False,438.6,3.0
PROD-3441,laptop,225.0,789.1,246,,occidente,2024-07-22,False,789.1,5.0
PROD-1692,monitores,1973.0,1266.76,151,,bod-ext-99,2024-07-23,False,1266.76,5.0
PROD-3421,smartphones,1803.0,764.89,147,,bod-ext-99,2024-07-23,False,764.89,5.0
PROD-2025,laptop,,657.51,246,10.0,bod-ext-99,2024-07-23,False,657.51,10.0
PROD-3258,,1398.0,1325.12,112,,occidente,2024-07-24,False,1325.12,5.0
PROD-2453,smartphones,1579.0,1040.52,271,10.0,norte,2024-07-24,False,1040.52,10.0
PROD-1710,smart-phone,1049.0,1271.14,258,,occidente,2024-07-24,False,1271.14,5.0
PROD-1588,accesorios,941.0,742.25,103,5.0,bod-ext-99,2024-07-24,False,742.25,5.0
PROD-3444,accesorios,430.0,462.78,113,,zona_franca,2024-07-25,False,462.78,5.0
PROD-3289,laptops,1909.0,469.27,237,3.0,zona_franca,2024-07-25,False,469.27,3.0
PROD-2257,smartphones,1527.0,1280.28,132,,norte,2024-07-26,False,1280.28,5.0
PROD-3034,monitores,238.0,258.61,145,10.0,sur,2024-07-27,False,258.61,10.0
PROD-3169,,1102.0,639.82,171,10.0,zona_franca,2024-07-27,False,639.82,10.0
PROD-2731,smartphones,162.0,562.54,137,5.0,occidente,2024-07-27,False,562.54,5.0
PROD-2493,tablets,489.0,830.63,156,3.0,bod-ext-99,2024-07-28,False,830.63,3.0
PROD-3276,,156.0,1423.37,116,10.0,bod-ext-99,2024-07-28,False,1423.37,10.0
PROD-2819,smartphones,466.0,499.84,184,,norte,2024-07-28,False,499.84,5.0
PROD-3139,tablets,532.0,302.25,188,,zona_franca,2024-07-28,False,302.25,5.0
PROD-2892,monitores,233.0,1474.6,185,,occidente,2024-07-28,False,1474.6,5.0
PROD-1377,laptops,1754.0,1159.78,122,,norte,2024-07-29,False,1159.78,5.0
PROD-3329,tablets,513.0,709.69,109,10.0,bod-ext-99,2024-07-29,False,709.69,10.0
PROD-2223,smart-phone,1598.0,1125.27,276,10.0,norte,2024-07-29,False,1125.27,10.0
PROD-1447,laptop,22.0,1009.66,139,3.0,norte,2024-07-30,False,1009.66,3.0
PROD-3411,smartphones,1395.0,125.8,223,5.0,sur,2024-07-31,False,125.8,5.0
PROD-2926,monitores,973.0,1022.61,296,3.0,sur,2024-07-31,False,1022.61,3.0
PROD-1777,,497.0,1494.96,174,,sur,2024-08-01,False,1494.96,5.0
PROD-2241,accesorios,1681.0,724.3,145,3.0,norte,2024-08-01,False,724.3,3.0
PROD-1940,accesorios,1648.0,1039.68,160,,bod-ext-99,2024-08-02,False,1039.68,5.0
PROD-2565,smartphones,1022.0,609.77,221,,norte,2024-08-02,False,609.77,5.0
PROD-3014,laptop,1186.0,473.76,222,,norte,2024-08-02,False,473.76,5.0
PROD-2740,,-41.0,885.99,156,10.0,occidente,2024-08-02,True,885.99,10.0
PROD-2725,laptop,,1047.27,248,,zona_franca,2024-08-03,False,1047.27,5.0
PROD-3077,smart-phone,1076.0,1414.09,260,,sur,2024-08-03,False,1414.09,5.0
PROD-2311,tablets,664.0,223.1,253,5.0,norte,2024-08-03,False,223.1,5.0
PROD-3056,tablets,895.0,875.77,170,3.0,zona_franca,2024-08-04,False,875.77,3.0
PROD-1030,monitores,163.0,502.23,141,3.0,norte,2024-08-04,False,502.23,3.0
PROD-1879,monitores,1270.0,385.07,236,3.0,bod-ext-99,2024-08-04,False,385.07,3.0
PROD-2437,monitores,147.0,131.53,287,5.0,bod-ext-99,2024-08-05,False,131.53,5.0
PROD-1460,tablets,44.0,992.19,275,5.0,sur,2024-08-06,False,992.19,5.0
PROD-2254,monitores,770.0,1227.12,165,,norte,2024-08-06,False,1227.12,5.0
PROD-1999,smartphones,611.0,1174.48,108,3.0,zona_franca,2024-08-06,False,1174.48,3.0
PROD-2469,laptops,176.0,1030.78,218,,norte,2024-08-07,False,1030.78,5.0
PROD-2668,smart-phone,896.0,830.42,285,3.0,zona_franca,2024-08-07,False,830.42,3.0
PROD-1783,accesorios,852.0,1426.45,180,,norte,2024-08-07,False,1426.45,5.0
PROD-3260,monitores,950.0,545.28,283,3.0,bod-ext-99,2024-08-07,False,545.28,3.0
PROD-2008,accesorios,582.0,804.79,293,,norte,2024-08-08,False,804.79,5.0
PROD-2606,tablets,832.0,317.24,137,3.0,bod-ext-99,2024-08-08,False,317.24,3.0
PROD-1629,smart-phone,251.0,1457.86,251,,occidente,2024-08-08,False,1457.86,5.0
PROD-1952,monitores,673.0,1010.35,109,5.0,norte,2024-08-08,False,1010.35,5.0
PROD-1509,tablets,769.0,947.8,130,5.0,norte,2024-08-08,False,947.8,5.0
PROD-1200,smart-phone,,1404.74,220,3.0,bod-ext-99,2024-08-08,False,1404.74,3.0
PROD-2888,smart-phone,1763.0,987.15,106,5.0,occidente,2024-08-08,False,987.15,5.0
PROD-2248,tablets,1886.0,695.04,289,5.0,zona_franca,2024-08-08,False,695.04,5.0
PROD-1151,smartphones,1996.0,1402.2,219,5.0,bod-ext-99,2024-08-09,False,1402.2,5.0
PROD-1919,,176.0,1139.35,184,,occidente,2024-08-09,False,1139.35,5.0
PROD-2704,smartphones,1299.0,1301.98,217,,norte,2024-08-10,False,1301.98,5.0
PROD-1454,monitores,215.0,857.04,146,,norte,2024-08-10,False,857.04,5.0
PROD-1164,tablets,1656.0,149.25,145,5.0,norte,2024-08-10,False,149.25,5.0
PROD-2924,tablets,1020.0,715.99,153,,norte,2024-08-11,False,715.99,5.0
PROD-3326,laptop,712.0,1235.84,188,5.0,norte,2024-08-12,False,1235.84,5.0
PROD-2049,laptops,926.0,674.28,177,,norte,2024-08-12,False,674.28,5.0
PROD-2270,tablets,1577.0,1136.0,115,,occidente,2024-08-12,False,1136.0,5.0
PROD-2550,monitores,,60.66,222,,zona_franca,2024-08-12,False,60.66,5.0
PROD-2913,laptop,22.0,1010.24,180,5.0,occidente,2024-08-13,False,1010.24,5.0
PROD-3392,,1780.0,838.96,108,,sur,2024-08-13,False,838.96,5.0
PROD-2618,laptop,1579.0,1345.29,129,3.0,zona_franca,2024-08-13,False,1345.29,3.0
PROD-1687,monitores,963.0,124.17,269,,bod-ext-99,2024-08-13,False,124.17,5.0
PROD-1841,,1853.0,1137.3,115,,bod-ext-99,2024-08-13,False,1137.3,5.0
PROD-2158,accesorios,1792.0,112.5,235,,norte,2024-08-13,False,112.5,5.0
PROD-1989,,1515.0,641.28,147,,sur,2024-08-14,False,641.28,5.0
PROD-2051,laptops,431.0,792.97,189,3.0,bod-ext-99,2024-08-14,False,792.97,3.0
PROD-3153,laptops,565.0,926.24,254,,sur,2024-08-14,False,926.24,5.0
PROD-1395,accesorios,260.0,1053.91,217,,sur,2024-08-14,False,1053.91,5.0
PROD-2298,monitores,1555.0,1266.69,114,3.0,sur,2024-08-14,False,1266.69,3.0
PROD-2613,laptops,1220.0,671.11,201,,norte,2024-08-15,False,671.11,5.0
PROD-2447,,878.0,194.39,162,,bod-ext-99,2024-08-16,False,194.39,5.0
PROD-3487,tablets,1756.0,129.04,277,,zona_franca,2024-08-16,False,129.04,5.0
PROD-3094,smart-phone,288.0,390.8,226,3.0,sur,2024-08-16,False,390.8,3.0
PROD-2192,monitores,1839.0,1059.32,127,,occidente,2024-08-16,False,1059.32,5.0
PROD-1949,monitores,880.0,249.09,132,,norte,2024-08-16,False,249.09,5.0
PROD-2830,tablets,1057.0,1175.02,226,3.0,sur,2024-08-16,False,1175.02,3.0
PROD-1768,accesorios,1811.0,1216.04,154,,zona_franca,2024-08-17,False,1216.04,5.0
PROD-2765,,1313.0,470.11,244,10.0,norte,2024-08-17,False,470.11,10.0
PROD-1844,monitores,537.0,312.14,136,,bod-ext-99,2024-08-17,False,312.14,5.0
PROD-3456,smartphones,730.0,574.42,215,,occidente,2024-08-17,False,574.42,5.0
PROD-2390,tablets,1506.0,801.12,243,,bod-ext-99,2024-08-17,False,801.12,5.0
PROD-3334,monitores,1269.0,179.74,131,3.0,bod-ext-99,2024-08-17,False,179.74,3.0
